Date/Time,100m_N Avg [m/s],Pressure 5m [mbar],98m WV [°],78m WV [°],48m WV [°],Temp 5m [°C],Hum 5m
2019-07-30 06:50:00,9.861,997.5,270.0,265.8,263.0,11.3,21.0
2019-07-30 07:00:00,9.518,997.8,268.6,264.4,263.0,11.5,20.8
2019-07-30 07:10:00,9.677,997.8,270.0,264.4,261.6,11.3,21.9
2019-07-30 07:20:00,9.082,997.8,268.6,263.0,261.6,11.3,20.5
2019-07-30 07:30:00,9.91,997.9,265.8,261.6,258.8,11.1,21.4
2019-07-30 07:40:00,10.15,997.8,267.2,261.6,260.2,11.1,21.5
2019-07-30 07:50:00,10.108,997.8,268.6,264.4,263.0,11.1,21.1
2019-07-30 08:00:00,9.756,998.1,270.0,265.8,263.0,8.7,28.1
2019-07-30 08:10:00,10.699,998.3,284.1,278.4,277.0,7.5,40.6
2019-07-30 08:20:00,11.493,998.3,289.7,285.5,284.1,9.7,31.3
2019-07-30 08:30:00,11.572,998.6,289.7,285.5,284.1,9.4,29.3
2019-07-30 08:40:00,10.54,998.8,292.5,288.3,285.5,9.8,24.2
2019-07-30 08:50:00,9.349,998.8,295.3,289.7,286.9,9.3,25.4
2019-07-30 09:00:00,8.003,998.9,300.9,295.3,292.5,9.9,21.2
2019-07-30 09:10:00,8.94,999.1,295.3,291.1,289.7,10.3,19.4
2019-07-30 09:20:00,10.29,999.3,289.7,284.1,282.7,10.8,17.8
2019-07-30 09:30:00,10.515,999.4,288.3,284.1,282.7,8.8,23.8
2019-07-30 09:40:00,10.18,999.5,286.9,282.7,281.3,10.2,18.9
2019-07-30 09:50:00,9.618,999.4,284.1,279.8,277.0,10.5,17.3
2019-07-30 10:00:00,10.535,999.4,288.3,282.7,282.7,11.1,15.5
2019-07-30 10:10:00,9.219,999.4,286.9,282.7,281.3,11.1,15.0
2019-07-30 10:20:00,9.832,999.3,282.7,278.4,277.0,11.1,14.9
2019-07-30 10:30:00,9.751,999.1,278.4,274.2,271.4,11.5,14.9
2019-07-30 10:40:00,10.113,999.1,278.4,274.2,271.4,11.1,15.5
2019-07-30 10:50:00,9.993,999.1,275.6,270.0,268.6,9.3,27.0
2019-07-30 11:00:00,11.353,999.1,278.4,274.2,271.4,10.0,33.9
2019-07-30 11:10:00,9.116,999.2,285.5,279.8,275.6,10.8,30.3
2019-07-30 11:20:00,10.822,999.0,281.3,277.0,274.2,11.5,20.6
2019-07-30 11:30:00,10.376,999.1,278.4,272.8,271.4,11.4,16.6
2019-07-30 11:40:00,10.43,999.0,281.3,275.6,272.8,11.9,15.4
2019-07-30 11:50:00,9.596,999.1,284.1,279.8,277.0,11.6,14.3
2019-07-30 12:00:00,10.422,999.1,285.5,281.3,278.4,11.6,14.0
2019-07-30 12:10:00,11.464,999.1,284.1,279.8,278.4,11.6,13.8
2019-07-30 12:20:00,11.559,999.1,282.7,278.4,277.0,11.4,13.4
2019-07-30 12:30:00,10.853,999.1,284.1,279.8,278.4,11.5,13.1
2019-07-30 12:40:00,8.697,999.1,292.5,288.3,285.5,10.9,13.8
2019-07-30 12:50:00,8.638,999.0,286.9,282.7,281.3,10.8,12.7
2019-07-30 13:00:00,8.802,998.9,281.3,275.6,274.2,10.3,17.3
2019-07-30 13:10:00,8.599,998.9,285.5,281.3,278.4,9.1,24.3
2019-07-30 13:20:00,10.645,998.8,281.3,278.4,275.6,10.0,24.3
2019-07-30 13:30:00,10.437,998.8,278.4,272.8,271.4,10.8,18.7
2019-07-30 13:40:00,9.66,998.6,286.9,281.3,278.4,12.0,15.5
2019-07-30 13:50:00,9.954,998.5,285.5,281.3,281.3,12.1,14.0
2019-07-30 14:00:00,9.8,998.3,284.1,279.8,277.0,11.6,12.7
2019-07-30 14:10:00,9.498,998.3,289.7,284.1,281.3,11.1,13.4
2019-07-30 14:20:00,10.645,998.2,288.3,282.7,282.7,11.5,12.1
2019-07-30 14:30:00,10.851,998.2,291.1,286.9,285.5,11.5,12.6
2019-07-30 14:40:00,11.219,998.2,292.5,288.3,286.9,11.7,12.5
2019-07-30 14:50:00,10.113,998.1,293.9,289.7,286.9,11.6,13.3
2019-07-30 15:00:00,9.319,998.0,289.7,285.5,284.1,11.6,13.8
2019-07-30 15:10:00,9.986,997.8,289.7,285.5,282.7,11.9,13.1
2019-07-30 15:20:00,9.18,997.7,285.5,281.3,278.4,12.0,13.2
2019-07-30 15:30:00,9.81,997.5,282.7,277.0,275.6,11.1,12.8
2019-07-30 15:40:00,11.817,997.5,279.8,275.6,274.2,11.3,12.7
2019-07-30 15:50:00,11.322,997.5,282.7,278.4,275.6,11.6,12.8
2019-07-30 16:00:00,10.099,997.5,284.1,278.4,278.4,11.1,12.6
2019-07-30 16:10:00,9.974,997.4,291.1,286.9,285.5,11.3,12.3
2019-07-30 16:20:00,9.591,997.4,285.5,281.3,279.8,11.1,12.1
